log_file,label,total_duration,time_until_first_answer,time_between_last_answer_and_submit,mean_time_per_question,std_dev_time_per_question,median_time_per_question,min_time_per_question,max_time_per_question,num_tab_switches,num_answer_changes,num_revisits,num_questions_attempted,accuracy,mean_time_z_score,min_time_z_score,max_time_z_score,std_dev_time_z_score,accuracy_deviation,tab_switch_deviation,answer_change_deviation,proportion_questions_fast,proportion_questions_correct_and_fast,proportion_questions_with_tab_switch,answer_change_rate
normal_detailed_average_0325.json,0,3339.567,61.151,1.386,111.3189,43.7563,91.795,48.522,192.587,0,3,2,30,0.6333,0.7467,-0.2743,1.9432,0.5189,-0.1472,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_cheater_slow_careful_0224.json,1,2536.808,62.178,1.187,84.5603,20.9607,82.2475,54.841,118.91,0,0,1,30,0.9,0.1062,-0.3093,1.1203,0.3064,0.1195,-2.686,-3.414,0.0,0.0,0.0,0.0
normal_detailed_slow_careful_0241.json,0,3580.783,66.957,0.0,137.7224,64.169,134.812,0.0,267.346,0,3,3,26,0.68,1.4869,-3.0268,2.8321,1.1025,-0.1017,-2.319,0.017,0.0385,0.0,0.0,0.1154
cheat_various_cheater_slow_careful_0361.json,1,2606.193,62.503,2.087,86.8731,20.3619,81.5405,61.059,126.737,0,4,1,30,0.9,0.2062,-0.329,1.2142,0.3764,0.1195,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_average_0260.json,0,3306.675,60.162,3.707,110.2225,48.0716,88.8135,58.51,245.136,0,5,2,30,0.6333,0.7128,-0.7032,1.8853,0.6348,-0.1472,-2.686,1.586,0.0,0.0,0.0,0.1667
cheat_various_cheater_smart_0133.json,1,2035.475,56.448,0.979,67.8492,16.6596,68.417,30.978,98.345,7,2,2,30,0.9667,-0.3865,-1.2728,0.6829,0.4185,0.1862,4.314,-1.414,0.0,0.0,0.2333,0.0667
cheat_various_cheater_slow_careful_0048.json,1,2623.099,56.189,1.254,87.4366,21.4715,82.72,54.525,135.206,0,5,2,30,0.9,0.2089,-0.289,1.3999,0.3756,0.1195,-2.686,1.586,0.0,0.0,0.0,0.1667
normal_detailed_average_0149.json,0,3309.309,59.75,2.001,110.3103,51.3249,96.6735,48.091,221.486,0,6,2,30,0.7,0.6362,-0.4634,2.4664,0.6025,-0.0805,-2.686,2.586,0.0,0.0,0.0,0.2
normal_detailed_struggler_0061.json,0,2648.725,3.02,1.659,105.949,89.417,81.309,8.517,328.22,0,16,6,25,0.36,0.1976,-2.5391,3.0799,1.6476,-0.4082,-2.239,13.155,0.24,0.04,0.0,0.64
cheat_various_cheater_tab_switcher_0167.json,1,2098.388,54.708,1.968,69.9463,14.7207,69.4225,46.886,93.823,15,0,2,30,0.9333,-0.1976,-1.019,1.9014,0.7152,0.1528,12.314,-3.414,0.0,0.0,0.5,0.0
cheat_various_pre_knowledge_0455.json,1,1249.569,38.07,1.604,41.6523,10.0066,42.9615,17.931,61.147,0,0,1,30,0.8667,-1.2232,-2.0083,-0.368,0.3113,0.0862,-2.686,-3.414,0.2333,0.2,0.0,0.0
normal_detailed_slow_careful_0492.json,0,3417.766,68.377,0.0,131.4525,67.1974,111.372,0.0,259.166,0,8,1,26,0.8,1.4168,-1.9145,3.6742,0.921,0.015,-2.327,5.038,0.0385,0.0,0.0,0.3077
cheat_various_pre_knowledge_0005.json,1,1248.334,28.035,2.124,41.6111,15.1964,38.422,16.443,68.58,0,0,1,30,1.0,-1.3155,-2.1152,-0.836,0.3744,0.2195,-2.686,-3.414,0.3333,0.3333,0.0,0.0
normal_detailed_average_0299.json,0,3337.394,82.928,1.219,111.2465,48.0684,94.507,52.595,204.252,0,3,2,30,0.5333,0.6889,-0.3796,1.533,0.4537,-0.2472,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_slow_careful_0257.json,0,3517.332,77.973,0.0,135.282,70.5962,128.256,0.0,274.785,0,9,2,26,0.76,1.3009,-1.8727,3.487,1.0767,-0.0126,-2.295,6.042,0.0385,0.0,0.0,0.3462
cheat_various_cheater_smart_0125.json,1,1891.057,46.722,1.669,63.0352,17.8665,64.078,24.753,98.938,5,1,3,30,0.9333,-0.5709,-1.5733,0.6477,0.4302,0.1528,2.314,-2.414,0.0333,0.0333,0.1667,0.0333
normal_detailed_slow_careful_0312.json,0,3356.739,71.593,0.0,129.1053,72.7155,95.774,0.0,258.371,0,6,2,26,0.84,1.1405,-1.9017,1.9177,0.81,0.0589,-2.329,3.04,0.0385,0.0,0.0,0.2308
cheat_various_cheater_tab_switcher_0464.json,1,2159.693,61.246,0.943,71.9898,17.4071,69.792,46.682,119.236,15,0,1,30,0.8,-0.1451,-1.1263,1.442,0.7292,0.0195,12.314,-3.414,0.0,0.0,0.5,0.0
cheat_various_pre_knowledge_0013.json,1,1277.788,31.109,1.747,42.5929,12.1447,40.1675,21.596,71.174,0,0,1,30,0.9667,-1.2136,-1.749,-0.6712,0.2708,0.1862,-2.686,-3.414,0.1667,0.1667,0.0,0.0
cheat_various_cheater_tab_switcher_0171.json,1,2087.385,42.769,2.026,69.5795,16.0314,67.267,43.899,118.306,19,0,1,30,0.9,-0.2334,-1.0098,1.2643,0.6156,0.1195,16.314,-3.414,0.0,0.0,0.6333,0.0
normal_detailed_struggler_0077.json,0,3030.541,35.064,2.427,144.3115,112.8305,108.243,5.864,399.217,0,5,3,21,0.4762,0.9005,-2.6592,4.0737,1.8373,-0.2974,-1.846,2.602,0.0952,0.0,0.0,0.2381
normal_detailed_overconfident_0363.json,0,1954.856,30.465,2.073,65.1619,25.5447,61.8375,24.707,126.45,0,0,1,30,0.7,-0.5912,-1.6081,0.5573,0.4615,-0.0805,-2.686,-3.414,0.0333,0.0333,0.0,0.0
normal_detailed_struggler_0309.json,0,3370.109,27.028,0.0,146.5265,116.8439,115.793,0.0,430.302,0,8,1,23,0.4091,1.0114,-1.8004,4.2828,1.6677,-0.3573,-2.033,5.392,0.0435,0.0,0.0,0.3478
cheat_various_pre_knowledge_0228.json,1,1281.646,31.662,1.634,42.7215,11.1329,40.3805,24.053,69.09,0,1,1,30,0.9,-1.1705,-1.7136,-0.3939,0.3107,0.1195,-2.686,-2.414,0.1667,0.1667,0.0,0.0333
normal_detailed_slow_careful_0345.json,0,3517.326,86.007,0.0,140.693,72.3958,131.006,0.0,302.783,0,6,1,25,0.6667,1.4605,-3.1024,4.3432,1.2811,-0.1159,-2.246,3.132,0.04,0.0,0.0,0.24
normal_detailed_overconfident_0226.json,0,2052.983,49.517,1.019,68.4328,26.8047,66.4635,28.213,124.552,0,2,1,30,0.5667,-0.4856,-1.7841,0.3959,0.5582,-0.2138,-2.686,-1.414,0.0333,0.0333,0.0,0.0667
normal_detailed_topper_0356.json,0,2558.869,47.182,1.395,85.2956,39.9622,72.6795,31.884,159.41,0,2,1,30,0.9667,-0.1291,-1.2217,0.742,0.4529,0.1862,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_cheater_slow_careful_0459.json,1,2608.394,69.309,1.634,86.9465,20.0,84.1645,55.687,130.491,0,3,1,30,0.9667,0.222,-0.358,1.804,0.4765,0.1862,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_cheater_tab_switcher_0063.json,1,2181.241,59.397,0.796,72.708,15.4804,70.13,49.198,112.085,16,1,3,30,0.9333,-0.1468,-1.0545,1.1866,0.6079,0.1528,13.314,-2.414,0.0,0.0,0.5333,0.0333
cheat_various_cheater_tab_switcher_0126.json,1,2018.675,73.275,1.126,67.2892,12.1789,65.782,49.215,91.605,12,1,1,30,0.9,-0.2978,-0.9221,1.0961,0.5786,0.1195,9.314,-2.414,0.0,0.0,0.4,0.0333
normal_detailed_slow_careful_0294.json,0,3543.173,76.11,0.0,147.6322,69.2525,152.276,0.0,263.45,0,9,1,24,0.7826,1.4481,-3.0074,4.4977,1.3497,0.0109,-2.129,6.276,0.0417,0.0,0.0,0.375
cheat_various_cheater_tab_switcher_0331.json,1,2080.096,69.84,1.21,69.3365,14.5473,69.6865,45.983,107.783,15,0,1,30,0.8333,-0.207,-1.035,1.2087,0.6763,0.0528,12.314,-3.414,0.0,0.0,0.5,0.0
normal_detailed_struggler_0237.json,0,2195.137,8.347,1.727,99.779,62.0908,90.123,11.785,239.369,0,8,2,22,0.1818,0.2532,-2.419,3.5484,1.5378,-0.5969,-1.964,5.462,0.0909,0.0455,0.0,0.3636
cheat_various_cheater_smart_0109.json,1,1999.741,41.418,0.921,66.658,22.132,64.9075,36.057,114.663,4,0,5,30,0.9333,-0.5156,-1.2845,0.6375,0.4097,0.1528,1.314,-3.414,0.0,0.0,0.1333,0.0
cheat_various_cheater_smart_0365.json,1,2057.909,58.041,0.886,68.597,16.5988,68.7275,37.093,106.289,7,1,3,30,1.0,-0.3561,-0.9179,0.6129,0.4199,0.2195,4.314,-2.414,0.0,0.0,0.2333,0.0333
cheat_various_pre_knowledge_0195.json,1,1270.8,31.696,1.41,42.36,12.9011,38.9445,26.409,74.375,0,0,1,30,1.0,-1.2004,-1.6101,-0.7642,0.2268,0.2195,-2.686,-3.414,0.0667,0.0667,0.0,0.0
cheat_various_cheater_slow_careful_0072.json,1,2645.636,77.278,1.405,88.1879,20.0107,81.3595,61.799,123.061,0,4,1,30,1.0,0.2629,-0.2565,1.4335,0.4733,0.2195,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_slow_careful_0447.json,0,3595.268,99.706,0.0,133.1581,62.2304,115.254,56.111,260.543,0,5,2,27,0.7692,1.5222,0.1418,3.5663,0.8383,-0.02,-2.416,1.897,0.0,0.0,0.0,0.1852
cheat_various_cheater_smart_0220.json,1,1989.561,39.771,2.488,66.3187,18.6551,66.1205,33.22,104.616,3,1,2,30,0.9667,-0.4634,-1.1635,0.5218,0.4297,0.1862,0.314,-2.414,0.0,0.0,0.1,0.0333
normal_detailed_topper_0454.json,0,2658.875,46.326,1.168,88.6292,45.9986,74.082,35.921,192.332,0,1,1,30,1.0,-0.1037,-0.9841,0.882,0.4722,0.2195,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_cheater_tab_switcher_0448.json,1,2161.665,54.253,0.946,72.0555,13.8791,70.7645,45.686,107.495,17,0,1,30,0.8667,-0.0958,-1.182,1.5346,0.6895,0.0862,14.314,-3.414,0.0,0.0,0.5667,0.0
cheat_various_cheater_tab_switcher_0366.json,1,2117.863,73.11,1.356,70.5954,14.0167,70.807,42.57,111.49,11,0,1,30,0.9,-0.1688,-0.957,1.2361,0.6724,0.1195,8.314,-3.414,0.0,0.0,0.3667,0.0
normal_detailed_slow_careful_0386.json,0,3468.538,76.727,0.0,128.4644,65.8342,106.874,0.0,259.934,0,4,2,27,0.7308,1.2094,-1.9145,2.8383,0.9448,-0.0456,-2.393,0.922,0.037,0.0,0.0,0.1481
cheat_various_pre_knowledge_0341.json,1,1341.488,40.261,2.199,44.7163,15.4806,42.6465,21.933,86.928,0,1,1,30,0.9667,-1.1653,-1.7884,-0.5394,0.3403,0.1862,-2.686,-2.414,0.1333,0.1,0.0,0.0333
normal_detailed_overconfident_0066.json,0,2093.098,35.19,1.444,69.7699,31.0941,71.744,24.696,152.541,0,1,1,30,0.5,-0.4931,-1.6909,0.5839,0.5742,-0.2805,-2.686,-2.414,0.0667,0.0333,0.0,0.0333
normal_detailed_topper_0116.json,0,2601.859,46.454,1.139,86.7286,39.0964,80.3055,32.637,151.356,0,6,1,30,0.9333,-0.0963,-1.1793,0.431,0.3956,0.1528,-2.686,2.586,0.0,0.0,0.0,0.2
cheat_various_cheater_smart_0277.json,1,1973.755,38.1,2.355,65.7918,21.1288,63.071,28.185,107.345,5,0,3,30,0.8667,-0.5114,-1.4459,0.569,0.4558,0.0862,2.314,-3.414,0.0,0.0,0.1667,0.0
normal_detailed_slow_careful_0410.json,0,3523.198,94.032,0.0,125.8285,69.622,110.708,0.0,305.858,0,7,1,28,0.8148,1.2623,-1.8075,2.7915,0.9833,0.0269,-2.502,3.81,0.0357,0.0,0.0,0.25
normal_detailed_average_0124.json,0,3333.283,59.736,1.0,111.1094,54.1137,89.2985,44.816,207.284,0,5,1,30,0.6333,0.6121,-0.4867,2.3169,0.6033,-0.1472,-2.686,1.586,0.0,0.0,0.0,0.1667
cheat_various_pre_knowledge_0087.json,1,1327.994,31.614,1.268,44.2665,10.0541,43.9205,26.462,64.349,0,0,1,30,1.0,-1.0967,-1.6921,-0.4903,0.2682,0.2195,-2.686,-3.414,0.1,0.1,0.0,0.0
cheat_various_pre_knowledge_0212.json,1,1213.478,44.123,1.895,40.4493,9.0962,39.7165,23.381,55.446,0,1,1,30,0.9667,-1.2389,-1.9579,-0.5757,0.3037,0.1862,-2.686,-2.414,0.2,0.2,0.0,0.0333
cheat_various_cheater_tab_switcher_0370.json,1,2039.066,48.639,1.335,67.9689,16.7073,61.343,46.341,104.271,12,0,2,30,0.8333,-0.358,-1.0245,0.7623,0.4478,0.0528,9.314,-3.414,0.0,0.0,0.4,0.0
normal_detailed_slow_careful_0390.json,0,3455.391,97.366,0.0,132.8997,64.1492,113.9695,0.0,257.189,0,4,2,26,0.84,1.4769,-1.8075,2.6928,0.8797,0.059,-2.302,1.052,0.0385,0.0,0.0,0.1538
cheat_various_cheater_slow_careful_0176.json,1,2584.031,61.47,1.187,86.1344,19.2121,85.417,56.082,119.049,0,2,2,30,0.8667,0.1948,-0.3964,0.8696,0.3875,0.0862,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_average_0132.json,0,3298.659,75.01,1.783,109.9553,51.0163,91.003,42.752,210.752,0,4,2,30,0.5333,0.6085,-0.6026,1.7845,0.5767,-0.2472,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_cheater_tab_switcher_0059.json,1,2104.482,72.075,1.526,70.1494,13.0328,73.0725,46.193,93.577,12,2,2,30,0.9333,-0.1602,-1.1158,1.5642,0.7259,0.1528,9.314,-1.414,0.0,0.0,0.4,0.0667
cheat_various_cheater_smart_0261.json,1,1959.924,43.132,5.414,65.3308,20.8891,62.965,26.855,102.414,4,2,3,30,0.9333,-0.5051,-1.7915,0.694,0.492,0.1528,1.314,-1.414,0.0333,0.0333,0.1333,0.0667
cheat_various_cheater_tab_switcher_0409.json,1,2151.749,64.107,2.078,71.725,14.5729,71.316,41.468,94.97,17,1,1,30,0.9,-0.1036,-1.3349,1.3951,0.7804,0.1195,14.314,-2.414,0.0,0.0,0.5667,0.0333
normal_detailed_overconfident_0135.json,0,1949.034,50.667,1.995,64.9678,26.2577,61.4335,26.405,122.564,0,2,1,30,0.4667,-0.5968,-1.5135,0.2198,0.4819,-0.3138,-2.686,-1.414,0.0333,0.0333,0.0,0.0667
normal_detailed_struggler_0221.json,0,2067.382,42.644,1.168,89.8862,61.7966,82.801,18.871,261.633,0,14,3,23,0.3913,0.3503,-1.9637,2.8694,1.6032,-0.4075,-2.05,11.391,0.1739,0.0435,0.0,0.6087
normal_detailed_struggler_0364.json,0,2880.476,24.003,1.8,125.2381,117.9328,68.938,4.527,340.632,0,11,1,23,0.6087,0.4864,-1.9876,4.3075,1.8389,-0.1773,-2.071,8.39,0.1304,0.087,0.0,0.4783
cheat_various_cheater_tab_switcher_0262.json,1,2209.166,60.1,0.5,73.6389,15.9493,69.7775,43.792,116.497,21,0,1,30,0.8667,-0.1041,-1.2418,1.5163,0.5984,0.0862,18.314,-3.414,0.0,0.0,0.7,0.0
cheat_various_cheater_smart_0373.json,1,1998.935,44.298,1.406,66.6312,15.5191,67.1905,41.584,97.15,8,0,1,30,0.9333,-0.3665,-0.9607,1.2061,0.5677,0.1528,5.314,-3.414,0.0,0.0,0.2667,0.0
normal_detailed_average_0165.json,0,3304.075,59.313,1.0,110.1358,49.3697,100.5895,55.161,211.946,0,1,3,30,0.6333,0.6272,-0.2116,1.4906,0.4375,-0.1472,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_cheater_slow_careful_0064.json,1,2583.919,66.341,1.486,86.1306,19.301,86.7905,56.992,124.417,0,1,1,30,0.9667,0.1969,-0.3989,0.9902,0.3874,0.1862,-2.686,-2.414,0.0,0.0,0.0,0.0333
normal_detailed_slow_careful_0001.json,0,3502.516,88.9,0.0,125.0899,60.1612,131.199,0.0,235.545,0,4,1,28,0.7037,1.3582,-1.9067,2.8927,1.0655,-0.0828,-2.499,0.799,0.0357,0.0,0.0,0.1429
cheat_various_cheater_slow_careful_0443.json,1,2571.553,71.559,1.524,85.7184,20.6834,80.898,55.89,121.5,0,2,2,30,0.9,0.1556,-0.3145,0.9822,0.3566,0.1195,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_average_0112.json,0,3115.483,83.268,1.0,103.8494,35.7688,96.838,50.898,181.913,0,2,1,30,0.5667,0.6079,-0.1454,1.5993,0.4454,-0.2138,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_struggler_0485.json,0,2411.883,44.304,2.198,100.4951,78.1059,69.0175,14.432,310.606,0,10,3,24,0.4583,0.2943,-2.1479,2.9254,1.4095,-0.3324,-2.148,7.244,0.125,0.0833,0.0,0.4167
normal_detailed_overconfident_0400.json,0,2130.249,42.424,2.053,71.0083,29.1485,71.875,25.021,124.648,0,0,1,30,0.4667,-0.4841,-1.5583,0.3117,0.485,-0.3138,-2.686,-3.414,0.0333,0.0333,0.0,0.0
normal_detailed_struggler_0190.json,0,2489.259,30.012,1.263,108.2287,68.6116,102.429,27.714,308.656,0,14,3,23,0.3913,0.6299,-1.5192,3.1204,1.4622,-0.3991,-2.067,11.36,0.0435,0.0435,0.0,0.6087
cheat_various_cheater_tab_switcher_0215.json,1,1950.388,72.856,1.333,65.0129,13.8916,62.274,40.434,92.325,9,0,1,30,1.0,-0.4052,-1.1946,0.9867,0.4691,0.2195,6.314,-3.414,0.0,0.0,0.3,0.0
cheat_various_pre_knowledge_0377.json,1,1213.977,28.499,1.182,40.4659,11.0366,38.9135,20.336,65.676,0,1,1,30,1.0,-1.2906,-1.8861,-0.8844,0.2423,0.2195,-2.686,-2.414,0.1333,0.1333,0.0,0.0333
cheat_various_cheater_tab_switcher_0184.json,1,2050.542,42.868,1.493,68.3514,16.583,68.0385,43.957,107.134,12,0,1,30,0.9333,-0.2814,-1.188,1.1595,0.6002,0.1528,9.314,-3.414,0.0,0.0,0.4,0.0
normal_detailed_slow_careful_0021.json,0,3589.985,72.83,0.0,138.0763,70.1303,127.241,0.0,256.417,1,7,1,26,0.76,1.3186,-2.821,2.5612,1.0664,-0.0162,-1.337,4.056,0.0385,0.0,0.0385,0.2692
cheat_various_cheater_tab_switcher_0242.json,1,2114.239,51.997,0.927,70.4746,15.2147,68.2005,49.476,94.121,16,2,3,30,0.9,-0.1701,-1.1411,1.7017,0.7204,0.1195,13.314,-1.414,0.0,0.0,0.5333,0.0667
normal_detailed_struggler_0201.json,0,1698.502,31.644,1.0,73.8479,54.3459,65.952,3.05,211.279,0,7,3,23,0.3478,-0.2061,-2.65,2.178,1.3485,-0.4333,-2.045,4.382,0.2174,0.0435,0.0,0.3043
normal_detailed_slow_careful_0308.json,0,3544.803,55.324,0.0,147.7001,77.002,135.8835,0.0,252.714,0,7,2,24,0.6957,1.2783,-3.0074,2.9393,1.1073,-0.0761,-2.129,4.276,0.0417,0.0,0.0,0.2917
cheat_various_cheater_slow_careful_0402.json,1,2645.632,65.403,1.393,88.1877,21.6065,84.9265,56.932,128.078,0,5,1,30,0.9667,0.2299,-0.2602,1.1384,0.3465,0.1862,-2.686,1.586,0.0,0.0,0.0,0.1667
normal_detailed_topper_0474.json,0,2525.662,39.513,1.0,84.1887,40.3274,69.821,40.989,160.521,0,1,2,30,0.8333,-0.1715,-0.987,0.5689,0.4628,0.0528,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_cheater_smart_0345.json,1,1911.128,45.117,1.481,63.7043,21.5751,63.2835,24.75,108.946,5,2,1,30,0.9333,-0.5745,-1.9324,0.5904,0.5078,0.1528,2.314,-1.414,0.0333,0.0,0.1667,0.0667
cheat_various_cheater_tab_switcher_0254.json,1,2090.49,60.219,1.726,69.683,12.9177,70.75,42.356,93.454,18,0,1,30,1.0,-0.1833,-1.2474,1.1843,0.5754,0.2195,15.314,-3.414,0.0,0.0,0.6,0.0
normal_detailed_struggler_0352.json,0,2252.698,59.474,1.909,102.3954,74.6622,85.0345,10.735,302.191,1,6,2,22,0.4091,0.4209,-2.4246,2.845,1.3732,-0.3859,-0.972,3.442,0.0909,0.0,0.0455,0.2727
cheat_various_pre_knowledge_0273.json,1,1286.723,31.764,2.892,42.8908,9.7667,41.8655,27.528,69.488,0,0,1,30,0.9,-1.1635,-1.755,-0.7559,0.2504,0.1195,-2.686,-3.414,0.1,0.1,0.0,0.0
normal_detailed_struggler_0169.json,0,2258.267,4.26,1.388,102.6485,76.881,79.1695,5.856,289.89,0,8,2,22,0.3182,0.3326,-2.7437,2.746,1.4555,-0.4758,-1.929,5.498,0.1364,0.0909,0.0,0.3636
cheat_various_cheater_slow_careful_0140.json,1,2619.083,58.277,1.979,87.3028,21.2654,83.838,53.376,127.179,0,1,1,30,0.9333,0.2035,-0.2334,1.0554,0.3668,0.1528,-2.686,-2.414,0.0,0.0,0.0,0.0333
normal_detailed_average_0041.json,0,3305.843,57.423,1.0,110.1948,46.5074,102.0175,38.995,202.86,0,6,1,30,0.5667,0.6797,-0.8109,2.929,0.658,-0.2138,-2.686,2.586,0.0,0.0,0.0,0.2
cheat_various_pre_knowledge_0418.json,1,1392.119,40.268,1.957,46.404,12.8804,43.4685,26.041,69.588,0,0,1,30,0.9333,-1.0755,-1.5368,-0.6378,0.2501,0.1528,-2.686,-3.414,0.0667,0.0667,0.0,0.0
normal_detailed_slow_careful_0125.json,0,3392.634,71.675,0.0,147.5058,73.0338,142.372,0.0,278.882,0,8,1,23,0.6818,1.5154,-1.8865,3.1061,1.0408,-0.0845,-2.035,5.375,0.0435,0.0,0.0,0.3478
normal_detailed_topper_0136.json,0,2523.362,49.333,1.71,84.1121,38.7279,72.0105,35.947,159.102,0,1,1,30,0.9333,-0.1627,-1.024,0.5612,0.3724,0.1528,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_cheater_tab_switcher_0203.json,1,2184.811,67.062,2.682,72.827,15.2305,73.4465,49.133,103.746,13,1,1,30,0.9,-0.1209,-1.1191,1.7085,0.6658,0.1195,10.314,-2.414,0.0,0.0,0.4333,0.0333
cheat_various_cheater_smart_0191.json,1,2113.642,37.712,1.381,70.4547,19.2924,69.7915,39.272,112.766,8,0,4,30,0.9333,-0.3398,-0.7732,0.79,0.3998,0.1528,5.314,-3.414,0.0,0.0,0.2667,0.0
cheat_various_cheater_tab_switcher_0346.json,1,2041.691,51.004,0.5,68.0564,13.631,66.4685,49.248,102.842,11,1,1,30,0.9,-0.251,-1.1346,1.3165,0.6021,0.1195,8.314,-2.414,0.0,0.0,0.3667,0.0333
cheat_various_pre_knowledge_0033.json,1,1291.043,32.016,1.221,43.0348,13.6627,39.454,24.588,81.15,0,0,1,30,0.9,-1.2085,-1.7934,-0.6699,0.2918,0.1195,-2.686,-3.414,0.1667,0.1333,0.0,0.0
cheat_various_pre_knowledge_0199.json,1,1235.87,20.759,1.36,41.1957,11.3632,39.5225,22.005,61.636,0,0,1,30,1.0,-1.2262,-1.8591,-0.7302,0.2664,0.2195,-2.686,-3.414,0.1333,0.1333,0.0,0.0
cheat_various_cheater_tab_switcher_0444.json,1,1995.371,57.504,1.27,66.5124,14.3232,64.4395,42.684,105.007,13,0,1,30,0.8667,-0.3388,-1.2903,0.6518,0.4931,0.0862,10.314,-3.414,0.0,0.0,0.4333,0.0
cheat_various_cheater_tab_switcher_0297.json,1,2124.798,54.926,1.538,70.8266,16.6925,70.105,41.683,111.392,18,0,1,30,0.8667,-0.2132,-1.3325,1.2611,0.5891,0.0862,15.314,-3.414,0.0,0.0,0.6,0.0
normal_detailed_average_0256.json,0,3313.424,69.038,1.243,110.4475,51.1512,92.502,42.23,225.31,0,5,1,30,0.5667,0.6282,-0.6001,1.7487,0.5827,-0.2138,-2.686,1.586,0.0,0.0,0.0,0.1667
cheat_various_cheater_slow_careful_0357.json,1,2630.169,57.572,0.998,87.6723,20.2207,82.259,56.549,129.095,0,3,1,30,0.8,0.244,-0.3388,1.5856,0.4655,0.0195,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_slow_careful_0298.json,0,3584.678,66.569,0.0,132.7659,57.6219,121.036,55.979,255.905,0,8,1,27,0.6923,1.5987,0.045,3.175,0.7707,-0.0997,-2.42,4.931,0.0,0.0,0.0,0.2963
normal_detailed_average_0313.json,0,3272.685,62.561,2.17,109.0895,48.7633,92.413,55.725,203.297,0,1,3,30,0.7333,0.6117,-0.2495,1.9078,0.4432,-0.0472,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_cheater_smart_0040.json,1,1912.58,54.647,0.757,63.7527,17.1004,60.846,41.695,100.431,1,1,3,30,0.9667,-0.5475,-1.1343,0.0024,0.291,0.1862,-1.686,-2.414,0.0,0.0,0.0333,0.0333
cheat_various_cheater_tab_switcher_0278.json,1,1950.127,64.204,2.219,65.0042,15.2895,62.368,39.475,102.255,11,0,2,30,0.9667,-0.4188,-1.01,0.5257,0.4764,0.1862,8.314,-3.414,0.0,0.0,0.3667,0.0
cheat_various_cheater_tab_switcher_0106.json,1,2099.248,56.329,1.73,69.9749,17.9507,66.5775,45.875,123.027,15,0,4,30,0.9333,-0.1418,-1.1654,1.4564,0.8294,0.1528,12.314,-3.414,0.0,0.0,0.5,0.0
normal_detailed_struggler_0450.json,0,2542.392,51.585,1.706,110.5388,85.7658,83.992,7.216,353.442,0,6,3,23,0.4348,0.421,-2.4778,3.5224,1.2855,-0.3417,-2.035,3.36,0.0435,0.0,0.0,0.2609
normal_detailed_slow_careful_0109.json,0,3393.58,76.566,0.0,135.7432,75.2546,125.596,0.0,292.347,0,5,1,25,0.6667,1.5135,-1.8075,2.9529,1.0133,-0.118,-2.211,2.149,0.04,0.0,0.0,0.2
cheat_various_cheater_slow_careful_0479.json,1,2504.871,54.816,1.866,83.4957,20.9884,79.0415,55.018,120.978,0,1,1,30,0.9333,0.0697,-0.329,0.5483,0.2837,0.1528,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_pre_knowledge_0121.json,1,1310.697,42.545,2.308,43.6899,10.3631,41.834,20.857,68.021,0,1,1,30,1.0,-1.1169,-1.8625,0.4754,0.376,0.2195,-2.686,-2.414,0.0667,0.0667,0.0,0.0333
cheat_various_cheater_slow_careful_0029.json,1,2563.256,60.366,1.135,85.4419,22.2716,77.277,57.05,126.449,0,0,1,30,0.9667,0.1243,-0.2698,0.7282,0.3219,0.1862,-2.686,-3.414,0.0,0.0,0.0,0.0
cheat_various_cheater_slow_careful_0300.json,1,2612.235,68.085,0.977,87.0745,21.8537,85.1445,50.622,134.178,0,4,2,30,0.8333,0.1888,-0.3191,0.9321,0.3491,0.0528,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_struggler_0283.json,0,2821.103,105.185,2.013,128.232,126.2172,98.3135,5.403,564.42,0,7,2,22,0.5,0.6073,-2.5713,6.1811,1.9431,-0.271,-1.922,4.494,0.0909,0.0909,0.0,0.3182
normal_detailed_struggler_0329.json,0,2392.884,5.197,1.908,99.7035,70.5901,79.0495,7.123,327.09,0,10,2,24,0.5833,0.3221,-2.6743,3.1514,1.5259,-0.205,-2.136,7.258,0.1667,0.125,0.0,0.4167
normal_detailed_average_0344.json,0,3384.081,63.782,1.0,112.8027,50.5149,90.906,58.315,219.044,0,4,2,30,0.5667,0.7001,0.0735,1.5415,0.3489,-0.2138,-2.686,0.586,0.0,0.0,0.0,0.1333
